10
10
9
10
11
10
10
9
10
10
11
10
10
9
10
11
10
10
9
10
10
11
10
9
10
10
10
11
10
9
10
10
10
11
8
11
10
10
10
9
11
10
10
10
11
8
11
10
10
10
9
10
11
10
10
9
10
10
11
10
10
9
10
11
10
10
9
10
10
11
10
9
10
10
10
11
10
9
10
10
10
11
8
11
10
10
11
8
11
10
10
10
11
8
11
10
10
10
9
10
11
10
10
9
10
10
11
10
9
10
10
11
10
10
9
10
10
11
10
9
10
10
10
11
8
11
10
10
10
11
8
11
10
10
11
8
11
10
10
10
9
10
11
10
10
10
9
10
11
10
10
9
10
10
11
10
9
10
10
11
10
10
9
10
10
11
10
9
10
10
10
11
8
11
10
10
10
11
8
11
10
10
11
8
11
10
10
10
9
10
11
10
10
9
10
10
11
10
10
9
10
10
11
10
9
10
10
11
10
9
10
10
10
11
10
9
10
10
10
11
8
11
10
10
10
9
10
11
10
10
11
8
11
10
10
10
9
10
11
10
10
9
10
10
11
10
10
9
10
10
11
10
9
10
10
11
10
9
10
10
10
11
10
9
10
10
10
11
8
11
10
10
10
9
11
10
10
10
11
8
11
10
10
10
9
10
11
10
10
9
10
10
11
10
9
10
10
10
11
10
9
10
10
11
10
9
10
10
10
11
8
11
10
10
10
11
8
11
10
10
10
9
11
10
10
10
9
10
11
10
10
10
9
10
11
10
10
9
10
10
11
10
9
10
10
10
11
10
9
10
10
11
10
9
10
10
10
11
8
11
10
10
10
11
8
11
10
10
10
9
11
10
10
10
9
10
11
10
10
9
10
10
11
10
10
9
10
10
11
10
9
10
10
10
11
9
10
10
10
11
10
9
10
10
10
11
8
11
10
10
10
9
10
11
10
10
10
9
11
10
10
10
9
10
11
10
10
9
10
10
11
10
10
9
10
10
11
10
9
10
10
10
11
9
10
10
10
11
10
9
10
10
10
11
8
11
10
10
10
9
10
11
10
10
10
9
11
10
10
10
9
10
11
10
10
9
10
10
11
10
9
10
10
10
11
10
9
10
10
10
11
9
10
10
10
11
8
11
10
10
10
11
8
11
10
10
10
9
10
11
10
10
9
10
11
10
10
10
9
10
11
10
10
9
10
10
11
10
9
10
10
10
11
10
9
10
10
11
10
9
10
10
10
11
8
11
10
10
10
9
10
11
10
10
10
9
10
11
10
10
9
10
11
10
10
9
10
10
11
10
10
9
10
10
11
10
9
10
10
10
11
8
11
10
10
11
10
9
10
10
10
11
8
11
10
10
10
9
10
11
10
10
10
9
10
11
10
10
9
10
11
10
10
9
10
10
11
10
9
10
10
10
11
10
9
10
10
10
11
8
11
10
10
11
8
11
10
10
10
11
8
11
10
10
10
9
10
11
10
10
9
10
10
11
10
10
9
10
11
10
10
9
10
10
11
10
9
10
10
10
11
10
9
10
10
10
11
8
11
10
10
11
8
11
10
10
10
11
8
11
10
10
10
9
10
11
10
10
9
10
10
11
10
9
10
10
11
10
10
9
10
10
11
10
9
10
10
10
11
8
11
10
10
10
11
9
10
10
10
11
8
11
10
10
10
9
10
11
10
10
10
9
10
11
10
10
9
10
10
11
10
9
10
10
11
10
10
9
10
10
11
10
9
10
10
10
11
8
11
10
10
10
9
11
10
10
10
11
8
11
10
10
10
9
10
11
10
10
9
10
10
11
10
10
9
10
10
11
10
9
10
10
11
10
9
10
10
10
11
10
9
10
10
10
11
8
11
10
10
10
9
11
10
10
10
11
8
11
10
10
10
9
10
11
10
10
9
10
10
11
10
10
9
10
10
11
10
9
10
10
11
10
9
10
10
10
11
10
9
10
10
10
11
8
11
10
10
10
9
11
10
10
10
11
8
11
10
10
10
9
10
11
10
10
9
10
10
11
10
9
10
10
10
11
10
9
10
10
11
10
9
10
10
10
11
8
11
10
10
10
11
8
11
10
10
10
9
11
10
10
10
9
10
11
10
10
10
9
10
11
10
10
9
10
10
11
10
9
10
10
10
11
10
9
10
10
11
10
9
10
10
10
11
8
11
10
10
10
11
8
11
10
10
10
9
11
10
10
10
9
10
11
10
10
10
9
10
11
10
10
9
10
10
11
10
9
10
10
11
10
10
9
10
10
