0.70779,-0.7062,0.012664,0.012496
0.70774,-0.70625,0.012737,0.012349
0.70769,-0.7063,0.012857,0.012183
0.70764,-0.70635,0.013008,0.012029
0.70759,-0.7064,0.013161,0.011922
0.70756,-0.70643,0.013275,0.011882
0.70753,-0.70646,0.013352,0.011908
0.70752,-0.70647,0.013408,0.011969
0.70752,-0.70647,0.013467,0.012034
0.70753,-0.70645,0.013548,0.012091
0.70753,-0.70644,0.013646,0.012142
0.70754,-0.70644,0.013729,0.012193
0.70755,-0.70642,0.013763,0.01226
0.70756,-0.70641,0.013745,0.012358
0.70757,-0.7064,0.013691,0.012483
0.70759,-0.70637,0.013625,0.012609
0.70762,-0.70635,0.013588,0.01269
0.70762,-0.70634,0.01361,0.012729
0.7076,-0.70636,0.013664,0.012744
0.70757,-0.7064,0.013701,0.012737
0.70752,-0.70644,0.013715,0.012715
0.70747,-0.7065,0.013704,0.012698
0.70741,-0.70655,0.013662,0.012697
0.70736,-0.7066,0.013624,0.012704
0.70731,-0.70666,0.013631,0.012703
0.70725,-0.70671,0.013706,0.012669
0.70719,-0.70678,0.013836,0.01262
0.70712,-0.70684,0.013936,0.012603
0.70704,-0.70693,0.013979,0.012603
0.70696,-0.707,0.014017,0.012586
0.70692,-0.70705,0.014046,0.012564
0.70691,-0.70705,0.014059,0.012567
0.70693,-0.70703,0.014088,0.012588
0.70696,-0.707,0.014155,0.01262
0.70697,-0.70698,0.014245,0.012692
0.70699,-0.70697,0.014297,0.012834
0.707,-0.70695,0.014288,0.013057
0.70704,-0.70691,0.014221,0.013337
0.70708,-0.70687,0.014112,0.013634
0.70711,-0.70683,0.014024,0.013883
0.70715,-0.70679,0.013987,0.014081
0.70718,-0.70675,0.013966,0.01425
0.70721,-0.70672,0.013951,0.014398
0.70724,-0.70669,0.013919,0.014528
0.70724,-0.70669,0.013874,0.014643
0.70724,-0.70668,0.013824,0.01474
0.70724,-0.70668,0.013806,0.014789
0.70722,-0.7067,0.013868,0.014757
0.70719,-0.70673,0.013987,0.014673
0.70716,-0.70677,0.014139,0.014559
0.70712,-0.7068,0.014294,0.014443
0.70709,-0.70683,0.014413,0.014338
0.70705,-0.70687,0.014482,0.014252
0.70702,-0.7069,0.01452,0.014193
0.707,-0.70693,0.014545,0.014146
0.70697,-0.70696,0.014583,0.014092
0.70694,-0.70699,0.014644,0.014032
0.7069,-0.70702,0.014727,0.013967
0.70688,-0.70704,0.014828,0.013895
0.70687,-0.70705,0.014923,0.013821
0.70686,-0.70706,0.014988,0.013767
0.70683,-0.70709,0.01503,0.013744
0.70681,-0.70711,0.015058,0.013741
0.70679,-0.70713,0.015089,0.013741
0.70677,-0.70715,0.015157,0.01373
0.70674,-0.70717,0.015266,0.013708
0.70671,-0.70721,0.015392,0.01369
0.70667,-0.70724,0.015507,0.013674
0.70663,-0.70728,0.0156,0.013649
0.70659,-0.70732,0.015653,0.013622
0.70658,-0.70733,0.015676,0.013591
0.70658,-0.70733,0.015712,0.013551
0.70659,-0.70732,0.015764,0.013493
0.7066,-0.70731,0.015823,0.013455
0.70662,-0.70729,0.015867,0.013424
0.70663,-0.70728,0.015913,0.013394
0.70661,-0.70729,0.015951,0.013385
0.7066,-0.70731,0.015954,0.013397
0.70659,-0.70732,0.01594,0.013417
0.70657,-0.70733,0.015939,0.013413
0.70656,-0.70735,0.015968,0.013383
0.70655,-0.70736,0.01602,0.013345
0.70653,-0.70738,0.016064,0.013327
0.70651,-0.70739,0.016084,0.013323
0.70649,-0.70741,0.016061,0.013347
0.70647,-0.70744,0.015969,0.013412
0.70645,-0.70746,0.015818,0.013503
0.70645,-0.70746,0.015619,0.013599
0.70646,-0.70745,0.015441,0.013666
0.70648,-0.70744,0.015323,0.013671
0.70648,-0.70743,0.015264,0.013618
0.70648,-0.70744,0.015248,0.013533
0.70645,-0.70747,0.015258,0.013434
0.7064,-0.70752,0.015298,0.013333
0.70635,-0.70758,0.015348,0.013247
0.70629,-0.70764,0.015423,0.013184
0.70623,-0.70769,0.015529,0.013119
0.70618,-0.70774,0.015652,0.013047
0.70614,-0.70778,0.015773,0.012957
0.70611,-0.7078,0.015897,0.012847
0.70609,-0.70783,0.016003,0.012726
0.70607,-0.70785,0.016067,0.012617
0.70607,-0.70785,0.016099,0.012536
0.70608,-0.70784,0.01612,0.012478
0.70609,-0.70783,0.016153,0.012424
0.7061,-0.70781,0.016202,0.012375
0.70611,-0.7078,0.016251,0.012339
0.70612,-0.7078,0.01628,0.012308
0.70612,-0.7078,0.016278,0.012281
0.70612,-0.7078,0.016244,0.012273
0.70613,-0.70779,0.016187,0.012288
0.70615,-0.70777,0.016143,0.012298
0.70617,-0.70775,0.016134,0.012292
0.70618,-0.70774,0.016161,0.012285
0.70619,-0.70773,0.016202,0.012284
0.70619,-0.70773,0.016226,0.012287
0.70617,-0.70775,0.016214,0.012291
0.70614,-0.70778,0.016179,0.012282
0.70612,-0.7078,0.016151,0.012243
0.70611,-0.70782,0.016154,0.012171
0.7061,-0.70782,0.016199,0.012075
0.70611,-0.70781,0.016278,0.011983
0.70613,-0.70779,0.016354,0.011905
0.70614,-0.70778,0.016403,0.011856
0.70615,-0.70777,0.016399,0.011841
0.70617,-0.70776,0.016367,0.011839
0.70618,-0.70775,0.016374,0.011803
0.70618,-0.70775,0.016458,0.0117
0.70617,-0.70776,0.016611,0.011546
0.70615,-0.70778,0.016798,0.011388
0.70613,-0.70779,0.016965,0.011275
0.7061,-0.70781,0.017086,0.011194
0.70609,-0.70783,0.017135,0.01117
0.70608,-0.70784,0.017144,0.011174
0.70607,-0.70784,0.017136,0.011168
0.70608,-0.70784,0.017167,0.011122
0.70609,-0.70783,0.017246,0.011033
0.7061,-0.70782,0.017354,0.010901
0.7061,-0.70782,0.017474,0.010761
0.70608,-0.70783,0.017565,0.01065
0.70607,-0.70784,0.01761,0.010581
0.70606,-0.70786,0.017611,0.010544
0.70604,-0.70788,0.017598,0.010526
0.70602,-0.70789,0.017609,0.010503
0.706,-0.70791,0.01767,0.010437
0.70597,-0.70794,0.017811,0.010303
0.70594,-0.70797,0.018007,0.010133
0.7059,-0.70801,0.018217,0.0099697
0.70586,-0.70804,0.018398,0.0098298
0.70584,-0.70807,0.018529,0.0097415
0.70581,-0.70809,0.018634,0.0096639
0.70576,-0.70814,0.018699,0.009629
0.70568,-0.70822,0.018699,0.0096665
0.70557,-0.70833,0.018619,0.0097926
0.70546,-0.70843,0.018505,0.0099559
0.7054,-0.7085,0.018402,0.010088
0.70535,-0.70855,0.018302,0.010189
0.70533,-0.70857,0.018164,0.010323
0.70535,-0.70856,0.017982,0.010496
0.70538,-0.70853,0.017834,0.01062
0.70541,-0.7085,0.017797,0.010629
0.70542,-0.70849,0.01787,0.010547
0.70541,-0.70849,0.018,0.010433
0.70541,-0.70849,0.018122,0.010319
0.70541,-0.70849,0.018223,0.010215
0.7054,-0.7085,0.018338,0.010101
0.70539,-0.70851,0.018478,0.0099638
0.70537,-0.70853,0.018616,0.0098288
0.70535,-0.70854,0.018739,0.0097132
0.70535,-0.70855,0.018847,0.00961
0.70534,-0.70855,0.018941,0.0095119
0.70534,-0.70855,0.019021,0.0094251
0.70534,-0.70855,0.019092,0.0093408
0.70534,-0.70855,0.019158,0.0092559
0.70535,-0.70854,0.019211,0.0091902
0.70535,-0.70853,0.019253,0.0091365
0.70536,-0.70853,0.019316,0.0090704
0.70536,-0.70852,0.019401,0.0089781
0.70536,-0.70852,0.019493,0.0088795
0.70536,-0.70852,0.019568,0.0088119
0.70536,-0.70852,0.01962,0.0087745
0.70535,-0.70853,0.019677,0.0087427
0.70534,-0.70854,0.01973,0.0087059
0.70533,-0.70855,0.019779,0.0086525
0.70533,-0.70855,0.019825,0.0085791
0.70533,-0.70855,0.019892,0.0084805
0.70533,-0.70855,0.019966,0.0083686
0.70532,-0.70855,0.020038,0.0082532
0.70532,-0.70855,0.020117,0.0081525
0.70533,-0.70854,0.02019,0.0080797
0.70533,-0.70854,0.020244,0.0080459
0.70532,-0.70855,0.020259,0.0080545
0.70532,-0.70856,0.02026,0.0080786
0.70531,-0.70856,0.020257,0.0080745
0.70531,-0.70856,0.020294,0.0080163
0.7053,-0.70857,0.020368,0.0079112
0.7053,-0.70857,0.020458,0.0077896
0.7053,-0.70857,0.020556,0.0076751
0.70531,-0.70856,0.020625,0.007601
0.70531,-0.70856,0.020644,0.0075737
0.70529,-0.70857,0.020646,0.0075757
0.70528,-0.70859,0.020654,0.0075771
0.70525,-0.70861,0.020692,0.0075496
0.70523,-0.70863,0.020777,0.0074734
0.70521,-0.70865,0.020897,0.0073421
0.70519,-0.70867,0.021036,0.0071927
0.70517,-0.70869,0.021167,0.0070432
0.70515,-0.70871,0.021267,0.0069194
0.70513,-0.70873,0.021335,0.0068318
0.70511,-0.70874,0.021385,0.0067647
0.70509,-0.70876,0.021433,0.0067024
0.70507,-0.70878,0.0215,0.0066326
0.70507,-0.70878,0.021595,0.0065527
0.70506,-0.70879,0.021714,0.0064637
0.70504,-0.7088,0.021834,0.0063706
0.70502,-0.70882,0.021924,0.0062921
0.70501,-0.70883,0.02199,0.0062322
0.70499,-0.70885,0.022044,0.0061836
0.70499,-0.70884,0.022092,0.0061397
0.705,-0.70883,0.022143,0.0060978
0.70501,-0.70883,0.022212,0.0060587
0.70501,-0.70882,0.022296,0.006021
0.705,-0.70883,0.022382,0.0059888
0.70499,-0.70883,0.022462,0.0059519
0.70498,-0.70885,0.02256,0.0058712
0.70493,-0.70889,0.022695,0.0057481
0.70489,-0.70893,0.022806,0.0056487
0.70487,-0.70894,0.022831,0.0055785
0.70488,-0.70894,0.022828,0.0055161
0.70489,-0.70893,0.022841,0.0054608
0.70488,-0.70894,0.022863,0.0054023
0.70487,-0.70895,0.022908,0.0053379
0.70485,-0.70897,0.022965,0.0052757
0.70481,-0.70901,0.023012,0.0052217
0.70476,-0.70905,0.023065,0.0051769
0.70473,-0.70908,0.023132,0.0051237
0.7047,-0.70911,0.023233,0.0050517
0.70467,-0.70914,0.023352,0.0049552
0.70464,-0.70916,0.023457,0.0048741
0.70463,-0.70917,0.023537,0.0048185
0.70462,-0.70918,0.023598,0.0047878
0.70461,-0.70918,0.023636,0.0047686
0.70462,-0.70918,0.023688,0.0047354
0.70461,-0.70918,0.023762,0.0046731
0.70462,-0.70917,0.023862,0.0045968
0.70461,-0.70918,0.023961,0.0045308
0.70459,-0.70919,0.024048,0.0044742
0.70457,-0.70921,0.024128,0.0044199
0.70454,-0.70924,0.024207,0.0043665
0.70453,-0.70924,0.024268,0.0043218
0.70454,-0.70924,0.024312,0.0042805
0.70454,-0.70923,0.024373,0.004219
0.70455,-0.70922,0.024478,0.0041298
0.70455,-0.70921,0.024602,0.0040225
0.70455,-0.70921,0.024723,0.0039002
0.70454,-0.70922,0.024839,0.0037863
0.70453,-0.70923,0.02494,0.0036995
0.70454,-0.70922,0.025011,0.0036454
0.70455,-0.7092,0.025054,0.0036185
0.70458,-0.70917,0.025086,0.003597
0.70462,-0.70913,0.025116,0.0035574
0.70464,-0.70911,0.02518,0.0034586
0.70465,-0.7091,0.025296,0.0033159
0.70464,-0.70911,0.025439,0.0031358
0.70462,-0.70912,0.025632,0.0028972
0.70459,-0.70914,0.025929,0.002563
0.70453,-0.70918,0.026357,0.0021122
0.70447,-0.70923,0.026921,0.0016036
0.7044,-0.70926,0.027621,0.0011376
0.70439,-0.70924,0.028306,0.00084226
0.70451,-0.70911,0.028736,0.00094118
0.70474,-0.70888,0.028704,0.0014469
0.70503,-0.70862,0.028205,0.0023324
0.70535,-0.70832,0.027319,0.0035332
0.70569,-0.70802,0.026162,0.0049411
0.70603,-0.70771,0.0248,0.0065928
0.70639,-0.70739,0.023275,0.0084928
0.70684,-0.70697,0.021538,0.010725
0.70742,-0.70639,0.019482,0.013388
0.70819,-0.70562,0.017035,0.016528
0.70909,-0.70469,0.014342,0.019957
0.7101,-0.70361,0.011454,0.023569
0.71115,-0.70246,0.0085952,0.027136
0.71221,-0.70128,0.0059879,0.030374
0.71324,-0.70013,0.0039311,0.033021
0.71424,-0.69902,0.0024895,0.035014
0.71525,-0.69794,0.0020541,0.035939
0.71627,-0.69689,0.0023891,0.035976
0.71733,-0.69583,0.0032746,0.035312
0.71845,-0.69472,0.0044431,0.034158
0.71967,-0.69352,0.0057199,0.032699
0.72096,-0.69224,0.0070391,0.031022
0.72229,-0.69092,0.0083775,0.029175
0.72366,-0.68955,0.0096298,0.027319
0.72506,-0.68812,0.010627,0.025609
0.7265,-0.68665,0.011359,0.024094
0.72802,-0.68508,0.011773,0.02287
0.72964,-0.68338,0.011845,0.02196
0.73136,-0.68156,0.011627,0.021317
0.73317,-0.67963,0.011224,0.020749
0.73504,-0.67764,0.010826,0.020067
0.73693,-0.67561,0.010558,0.019218
0.73883,-0.67357,0.010441,0.018197
0.74075,-0.67149,0.01043,0.017086
0.74272,-0.66933,0.010458,0.015946
0.74476,-0.66709,0.010417,0.014857
0.74685,-0.66477,0.010317,0.013825
0.74901,-0.66236,0.010161,0.012838
0.75123,-0.65986,0.009985,0.011854
0.75349,-0.6573,0.0098238,0.010827
0.75575,-0.65471,0.009815,0.0096805
0.75799,-0.65213,0.010014,0.0084269
0.7602,-0.64957,0.010395,0.0071559
0.7624,-0.64699,0.010708,0.0061021
0.76464,-0.64435,0.010758,0.0054507
0.76694,-0.64162,0.010402,0.005334
0.76932,-0.63876,0.0095638,0.0058138
0.77178,-0.6358,0.0084699,0.0065872
0.77434,-0.63268,0.0071665,0.0075231
0.77699,-0.62943,0.0058275,0.0083963
0.77972,-0.62605,0.0045718,0.0090884
0.78251,-0.62255,0.00347,0.0095015
0.78536,-0.61896,0.002481,0.0096595
0.78827,-0.61525,0.001516,0.0096119
0.79127,-0.61139,0.00044354,0.0095029
0.79436,-0.60738,-0.00083888,0.0094414
0.79751,-0.60323,-0.0023556,0.0094374
0.8007,-0.59898,-0.0040171,0.0094094
0.80392,-0.59464,-0.0056623,0.009216
0.80717,-0.59022,-0.0071049,0.008769
0.81044,-0.58571,-0.0083383,0.008128
0.81374,-0.5811,-0.0094633,0.007383
0.81711,-0.57635,-0.010615,0.0066083
0.8205,-0.57149,-0.011861,0.0058783
0.82393,-0.56651,-0.01333,0.0052969
0.82739,-0.5614,-0.015216,0.004889
0.8309,-0.55613,-0.017476,0.004538
0.83443,-0.55075,-0.01984,0.004084
0.83795,-0.54528,-0.022093,0.0034371
0.84149,-0.53973,-0.024151,0.0025629
0.84501,-0.53411,-0.025956,0.0014478
0.84853,-0.52843,-0.027655,0.00021195
0.85204,-0.52265,-0.029455,-0.0010381
0.85553,-0.51679,-0.03145,-0.0022952
0.85903,-0.51081,-0.033601,-0.0035694
0.86251,-0.50475,-0.035802,-0.0048711
0.86594,-0.49866,-0.03791,-0.0063112
0.86933,-0.49257,-0.039682,-0.007973
0.87267,-0.48648,-0.041097,-0.0098684
0.87594,-0.48042,-0.042247,-0.011909
0.87913,-0.4744,-0.043203,-0.014076
0.88226,-0.46841,-0.044128,-0.016372
0.88531,-0.46243,-0.044971,-0.018871
0.88832,-0.45645,-0.045554,-0.02156
0.89127,-0.4505,-0.045719,-0.024479
0.89416,-0.4446,-0.045296,-0.027654
0.89698,-0.43875,-0.044225,-0.031034
0.89972,-0.43301,-0.042531,-0.034554
0.90238,-0.42734,-0.040435,-0.03812
0.90495,-0.42176,-0.038156,-0.041661
0.90741,-0.41629,-0.035721,-0.045108
0.90977,-0.41093,-0.033295,-0.048411
0.91204,-0.40566,-0.031033,-0.051561
0.91422,-0.40048,-0.028986,-0.054542
0.91629,-0.39546,-0.027212,-0.057319
0.91826,-0.39056,-0.025648,-0.05996
0.92014,-0.38581,-0.024276,-0.062455
0.92194,-0.38117,-0.02297,-0.064863
0.92366,-0.37665,-0.021644,-0.067211
0.92528,-0.37231,-0.020217,-0.069532
0.92681,-0.36814,-0.018661,-0.071836
0.92824,-0.36414,-0.016974,-0.074073
0.92958,-0.36034,-0.015301,-0.076187
0.93083,-0.35673,-0.01379,-0.078162
0.932,-0.3533,-0.012517,-0.080001
0.9331,-0.35002,-0.011555,-0.081699
0.93414,-0.34688,-0.010939,-0.083257
0.93513,-0.34387,-0.010428,-0.084776
0.93605,-0.34098,-0.0097665,-0.086318
0.93691,-0.33822,-0.0088042,-0.087925
0.93771,-0.33557,-0.0074986,-0.08962
0.93844,-0.33309,-0.0057284,-0.091433
0.93906,-0.33083,-0.0033928,-0.093362
0.93958,-0.32879,-0.00056593,-0.095332
0.94002,-0.32694,0.0023541,-0.097269
0.94039,-0.32529,0.0050242,-0.099123
0.94069,-0.32384,0.0072399,-0.10086
0.94093,-0.32261,0.0088397,-0.10245
0.94111,-0.3216,0.0098346,-0.10384
0.94126,-0.32077,0.010176,-0.10505
0.94138,-0.32006,0.0099675,-0.10613
0.94149,-0.31942,0.0094745,-0.1071
0.94159,-0.31884,0.0088916,-0.108
0.94166,-0.31837,0.0082859,-0.10887
0.94168,-0.31803,0.007649,-0.10971
0.94166,-0.31783,0.0069262,-0.1105
0.94161,-0.31774,0.006121,-0.11125
0.94153,-0.31776,0.0053457,-0.11195
0.94143,-0.31781,0.0046222,-0.11259
0.94134,-0.31789,0.003958,-0.1132
0.94124,-0.31798,0.0034769,-0.11373
0.94115,-0.31811,0.0031649,-0.11419
0.94105,-0.31827,0.0029469,-0.11458
0.94094,-0.31848,0.0028026,-0.11487
0.94082,-0.31875,0.0026706,-0.11507
0.94069,-0.31909,0.0024743,-0.1152
0.94056,-0.31946,0.002191,-0.11531
0.94042,-0.31983,0.0018934,-0.11539
0.94029,-0.3202,0.0015762,-0.11542
0.94018,-0.32055,0.0012183,-0.11539
0.94007,-0.32088,0.00086775,-0.11532
0.93997,-0.32119,0.00055121,-0.1153
0.93984,-0.32153,0.00028602,-0.11536
0.93969,-0.32192,7.2951e-05,-0.11553
0.93952,-0.32232,-0.00015314,-0.1158
0.93935,-0.3227,-0.00051872,-0.11609
0.93919,-0.32309,-0.0011037,-0.11636
0.93901,-0.32351,-0.0018908,-0.11659
0.93884,-0.32394,-0.0027945,-0.11677
0.93868,-0.32434,-0.0037722,-0.11695
0.93852,-0.32471,-0.0046784,-0.11717
0.93836,-0.32504,-0.005393,-0.11743
0.93822,-0.32534,-0.0058893,-0.11771
0.93809,-0.3256,-0.0062158,-0.11801
0.93798,-0.32582,-0.0063935,-0.11833
0.93787,-0.326,-0.0064807,-0.11865
0.93778,-0.32616,-0.0065647,-0.11893
0.93769,-0.32633,-0.006684,-0.11914
0.93762,-0.32649,-0.0068351,-0.11929
0.93755,-0.32666,-0.0069905,-0.11936
0.93749,-0.32682,-0.0071361,-0.11939
0.93743,-0.32698,-0.0072968,-0.11941
0.93737,-0.32712,-0.0074978,-0.11946
0.93732,-0.32724,-0.0077466,-0.11952
0.93727,-0.32734,-0.0080053,-0.11961
0.93722,-0.32742,-0.0082096,-0.11975
